unique_id,ds,RandomForestRegressor,KNeighborsRegressor
TX_3,2016-09-17,3864.9392,3457.337
TX_3,2016-09-18,3379.2507,3227.189
TX_3,2016-09-19,3896.499,2593.3076
TX_3,2016-09-20,3964.163,4054.8164
TX_3,2016-09-21,4232.0864,4130.6055
TX_3,2016-09-22,3475.1648,3518.658
TX_3,2016-09-23,5500.489,4169.393
TX_3,2016-09-24,3298.0186,3206.7463
TX_3,2016-09-25,3175.3525,3093.5732
TX_3,2016-09-26,3709.8755,3548.7195
TX_3,2016-09-27,4094.71,4527.467
TX_3,2016-09-28,3938.2266,4493.275
TX_3,2016-09-29,4789.217,4818.3735
TX_3,2016-09-30,5312.7954,4715.474
TX_3,2016-10-01,3117.5063,3263.8289
TX_3,2016-10-02,3330.629,3679.4778
TX_3,2016-10-03,3567.96,4628.641
TX_3,2016-10-04,2956.9138,4273.6763
TX_3,2016-10-05,3905.2673,3460.8335
TX_3,2016-10-06,4754.588,4209.528
TX_3,2016-10-07,4434.4966,5584.863
TX_3,2016-10-08,3464.4338,3926.618
TX_3,2016-10-09,2894.6492,4251.437
TX_3,2016-10-10,3931.5776,3429.4458
TX_3,2016-10-11,4120.3633,3939.787
TX_3,2016-10-12,4552.492,4067.7385
TX_3,2016-10-13,4787.0435,4534.8325
TX_3,2016-10-14,3432.3481,3630.333
TX_3,2016-10-15,2831.9277,3631.4304
TX_3,2016-10-16,4310.7827,3473.9636
TX_3,2016-10-17,3339.1985,3323.1428
TX_3,2016-10-18,4066.2263,4078.7944
TX_3,2016-10-19,3663.777,3598.8748
TX_3,2016-10-20,3460.3105,4927.3105
TX_3,2016-10-21,3751.85,3986.3235
TX_3,2016-10-22,4131.151,3739.4355
TX_3,2016-10-23,3491.2485,3416.987
TX_3,2016-10-24,2801.6492,2943.8076
TX_3,2016-10-25,3864.9392,3457.337
TX_3,2016-10-26,3517.1028,4399.837
TX_3,2016-10-27,3713.9192,4354.1763
TX_3,2016-10-28,4735.8823,4151.759
TX_3,2016-10-29,4917.6562,4432.545
TX_3,2016-10-30,3447.0806,4762.1104
TX_3,2016-10-31,3505.7617,3136.667
TX_3,2016-11-01,4245.8975,3790.1943
TX_3,2016-11-02,3910.4204,5048.092
TX_3,2016-11-03,3747.4026,3697.4368
TX_3,2016-11-04,4900.406,3728.4065
TX_3,2016-11-05,3561.213,3926.5527
TX_3,2016-11-06,3817.5444,4253.289
TX_3,2016-11-07,3942.7825,4011.7302
TX_3,2016-11-08,3478.5684,4104.7505
TX_3,2016-11-09,3436.0366,3960.1436
TX_3,2016-11-10,4843.167,2754.9385
TX_3,2016-11-11,3841.882,4281.8525
TX_3,2016-11-12,3891.3335,3865.2686
TX_3,2016-11-13,3414.7737,3952.5696
TX_3,2016-11-14,3627.967,3687.7075
TX_3,2016-11-15,3512.349,3337.6616
TX_3,2016-11-16,3782.0154,4508.5913
TX_3,2016-11-17,5417.1494,3822.6887
TX_3,2016-11-18,5478.192,3958.9875
WI_1,2016-05-23,3349.427,3672.1887
WI_1,2016-05-24,3796.9636,3757.5347
WI_1,2016-05-25,4063.0479,3902.2932
WI_1,2016-05-26,3284.0417,3637.2175
WI_1,2016-05-27,4400.029,4442.462
WI_1,2016-05-28,4212.4565,4650.737
WI_1,2016-05-29,3940.9294,4250.2793
WI_1,2016-05-30,2823.6719,2788.1187
WI_1,2016-05-31,3590.3975,3631.5906
WI_1,2016-06-01,4128.975,4228.239
WI_1,2016-06-02,4524.9355,4226.318
WI_1,2016-06-03,4038.707,4201.22
WI_1,2016-06-04,4536.9336,4339.867
WI_1,2016-06-05,2939.4163,3124.1194
WI_1,2016-06-06,2601.9634,2806.6438
WI_1,2016-06-07,3389.0352,3478.7417
WI_1,2016-06-08,3406.6785,3311.2756
WI_1,2016-06-09,4177.446,4069.6082
WI_1,2016-06-10,5611.9116,5442.1523
WI_1,2016-06-11,4132.983,4465.0537
WI_1,2016-06-12,3639.7607,3526.5344
WI_1,2016-06-13,3460.8389,3711.7156
WI_1,2016-06-14,3437.5105,3554.3247
WI_1,2016-06-15,3907.9282,3707.3943
WI_1,2016-06-16,2397.516,2932.6782
WI_1,2016-06-17,5366.315,5056.798
WI_1,2016-06-18,4204.709,4189.79
WI_1,2016-06-19,3301.0208,3526.3567
WI_1,2016-06-20,2800.1626,3466.7415
WI_1,2016-06-21,2794.8718,2652.3103
WI_1,2016-06-22,3212.8745,3216.656
WI_1,2016-06-23,4354.917,4481.261
WI_1,2016-06-24,5242.0723,4633.633
WI_1,2016-06-25,3240.2441,3408.3994
WI_1,2016-06-26,3133.3633,2992.9954
WI_1,2016-06-27,2762.2986,2965.8298
WI_1,2016-06-28,2930.7288,3096.101
WI_1,2016-06-29,3349.427,3672.1887
WI_1,2016-06-30,4118.667,4231.5776
WI_1,2016-07-01,5854.0444,5733.825
WI_1,2016-07-02,4254.962,4368.589
WI_1,2016-07-03,4378.1685,4362.595
WI_1,2016-07-04,3110.5515,3559.5295
WI_1,2016-07-05,3933.6917,3533.3997
WI_1,2016-07-06,3473.5298,4226.033
WI_1,2016-07-07,3359.556,3739.7688
WI_1,2016-07-08,4991.6987,4879.117
WI_1,2016-07-09,4839.413,4860.6567
WI_1,2016-07-10,4296.4546,4100.266
WI_1,2016-07-11,3601.1719,3532.1943
WI_1,2016-07-12,4258.66,3701.855
WI_1,2016-07-13,4129.7153,3920.058
WI_1,2016-07-14,4643.889,4366.994
WI_1,2016-07-15,4271.0303,4569.316
WI_1,2016-07-16,3924.2883,4078.6958
WI_1,2016-07-17,4220.579,4017.883
WI_1,2016-07-18,3138.5417,2969.8337
WI_1,2016-07-19,3264.3926,3366.0554
WI_1,2016-07-20,3824.886,3401.4507
WI_1,2016-07-21,3316.546,3771.818
WI_1,2016-07-22,5106.863,5180.1777
WI_1,2016-07-23,4092.7407,3926.9485
WI_1,2016-07-24,3847.1265,3916.885
WI_1,2016-07-25,3051.864,2954.8604
WI_1,2016-07-26,3113.59,3184.8943
WI_1,2016-07-27,4216.7036,3767.0452
WI_1,2016-07-28,4391.687,3952.8557
WI_1,2016-07-29,4977.31,4687.215
WI_1,2016-07-30,5085.6353,4802.281
WI_1,2016-07-31,3374.5425,3611.5935
WI_1,2016-08-01,3481.1702,3663.1565
WI_1,2016-08-02,3174.7063,3037.1716
WI_1,2016-08-03,3939.0852,3886.9148
WI_1,2016-08-04,4505.0835,4157.4683
WI_1,2016-08-05,4100.3706,4298.7065
WI_1,2016-08-06,3206.7175,3383.1248
WI_1,2016-08-07,3401.2153,3592.713
WI_1,2016-08-08,3803.306,3263.732
WI_1,2016-08-09,3891.5054,3400.5957
WI_1,2016-08-10,3629.3843,3641.283
WI_1,2016-08-11,4155.6147,4158.9316
WI_1,2016-08-12,4927.8022,4497.555
WI_1,2016-08-13,4789.596,5198.979
WI_1,2016-08-14,3072.3225,3464.8455
WI_1,2016-08-15,4013.6804,3835.5718
WI_1,2016-08-16,3264.3926,3366.0554
WI_1,2016-08-17,3587.3643,3136.2197
WI_1,2016-08-18,4524.9355,4226.318
WI_1,2016-08-19,4112.375,4519.666
WI_1,2016-08-20,4924.088,4586.826
WI_1,2016-08-21,3215.2468,4423.219
WI_1,2016-08-22,3568.597,4048.8975
WI_1,2016-08-23,3722.215,3789.6792
WI_1,2016-08-24,4160.466,3598.0505
WI_1,2016-08-25,4214.6714,4812.6177
WI_1,2016-08-26,3855.7917,5366.992
WI_1,2016-08-27,4198.3535,3978.1687
WI_1,2016-08-28,2983.8584,3045.4307
WI_1,2016-08-29,2891.2664,4545.53
WI_1,2016-08-30,4114.0376,5886.738
WI_1,2016-08-31,3420.2847,4507.198
WI_1,2016-09-01,3741.105,3666.219
WI_1,2016-09-02,3284.5083,4364.471
WI_1,2016-09-03,2904.4888,3885.0142
WI_1,2016-09-04,3278.5017,3622.6755
WI_1,2016-09-05,3806.647,3514.167
WI_1,2016-09-06,4050.82,3132.5422
WI_1,2016-09-07,4784.0923,3694.9102
WI_1,2016-09-08,4178.6426,4795.655
WI_1,2016-09-09,4241.512,4565.5923
WI_1,2016-09-10,4815.7666,3522.039
WI_1,2016-09-11,2688.279,3955.3574
WI_1,2016-09-12,3891.985,4461.365
WI_1,2016-09-13,3971.247,3722.0933
WI_1,2016-09-14,2749.8284,3269.5222
WI_1,2016-09-15,5448.345,4531.4463
WI_1,2016-09-16,4953.1294,5029.257
WI_1,2016-09-17,3639.7607,3650.501
WI_1,2016-09-18,3423.362,3985.5964
WI_1,2016-09-19,2823.7092,2578.771
WI_1,2016-09-20,4199.41,2847.7366
WI_1,2016-09-21,4388.6025,5325.147
WI_1,2016-09-22,4896.922,4252.275
WI_1,2016-09-23,3333.7268,4264.8774
WI_1,2016-09-24,3173.7708,4378.824
WI_1,2016-09-25,3041.402,3072.4062
WI_1,2016-09-26,3667.5125,3061.935
WI_1,2016-09-27,3215.2468,4423.219
WI_1,2016-09-28,5940.245,3873.7832
WI_1,2016-09-29,4297.804,5281.718
WI_1,2016-09-30,3014.3535,4171.94
WI_1,2016-10-01,2894.2434,4453.231
WI_1,2016-10-02,3601.545,3919.5122
WI_1,2016-10-03,4197.117,3882.1697
WI_1,2016-10-04,3346.6282,4507.198
WI_1,2016-10-05,2951.919,4856.4297
WI_1,2016-10-06,4379.576,4298.55
WI_1,2016-10-07,4560.527,5297.4443
WI_1,2016-10-08,3664.202,4354.7896
WI_1,2016-10-09,3502.6667,3785.408
WI_1,2016-10-10,3567.1719,4097.408
WI_1,2016-10-11,3573.8333,3838.0002
WI_1,2016-10-12,4071.9773,4077.9824
WI_1,2016-10-13,4576.432,4851.7515
WI_1,2016-10-14,3971.258,3613.216
WI_1,2016-10-15,3433.969,3860.3523
WI_1,2016-10-16,4626.3335,3433.7383
WI_1,2016-10-17,3093.972,3258.4502
WI_1,2016-10-18,3037.2632,3112.4436
WI_1,2016-10-19,3376.1626,3864.7004
WI_1,2016-10-20,4464.875,4472.0933
WI_1,2016-10-21,3728.1704,4533.3477
WI_1,2016-10-22,4568.7373,4671.532
WI_1,2016-10-23,4627.0337,3545.186
WI_1,2016-10-24,2888.5408,3703.6667
WI_1,2016-10-25,4744.9727,3357.3992
WI_1,2016-10-26,3491.164,4041.1519
WI_1,2016-10-27,4511.9287,4066.3792
WI_1,2016-10-28,4769.214,5175.3345
WI_1,2016-10-29,4943.834,3076.4524
WI_1,2016-10-30,2909.0496,3690.0278
WI_1,2016-10-31,3198.4717,5025.9614
WI_1,2016-11-01,4368.1304,4185.5225
WI_1,2016-11-02,4563.5454,4384.7393
WI_1,2016-11-03,4279.8706,3713.7495
WI_1,2016-11-04,4604.1816,3150.8193
WI_1,2016-11-05,3522.1357,3447.6167
WI_1,2016-11-06,4584.432,3761.9094
WI_1,2016-11-07,4027.0942,3807.7654
WI_1,2016-11-08,4313.668,3918.1082
WI_1,2016-11-09,4852.0264,3775.3257
WI_1,2016-11-10,4168.1377,4317.345
WI_1,2016-11-11,3219.8674,4353.7383
WI_1,2016-11-12,3171.7996,3763.7842
WI_1,2016-11-13,3250.6707,4025.8093
WI_1,2016-11-14,3093.972,3258.4502
WI_1,2016-11-15,3348.543,3505.9739
WI_1,2016-11-16,3420.2847,4507.198
WI_1,2016-11-17,4221.161,3609.7617
WI_1,2016-11-18,5167.928,4873.434
WI_2,2016-05-23,4305.3374,3790.5625
WI_2,2016-05-24,5052.022,4811.4307
WI_2,2016-05-25,4277.587,4264.5366
WI_2,2016-05-26,3566.1274,4222.0415
WI_2,2016-05-27,4580.0996,4734.042
WI_2,2016-05-28,3757.1433,4080.5168
WI_2,2016-05-29,4798.862,4802.623
WI_2,2016-05-30,4019.3958,4065.763
WI_2,2016-05-31,5210.878,5320.683
WI_2,2016-06-01,5213.755,5311.1387
WI_2,2016-06-02,4377.9014,4839.8325
WI_2,2016-06-03,5376.7026,5404.3926
WI_2,2016-06-04,5581.8564,5844.934
WI_2,2016-06-05,5375.582,5188.725
WI_2,2016-06-06,4630.3,4986.2236
WI_2,2016-06-07,6620.5957,5972.466
WI_2,2016-06-08,5109.6133,5258.453
WI_2,2016-06-09,5600.103,5450.428
WI_2,2016-06-10,5152.8003,5075.005
WI_2,2016-06-11,4970.655,4759.3687
WI_2,2016-06-12,6353.3257,6549.374
WI_2,2016-06-13,5169.124,4929.871
WI_2,2016-06-14,3856.3293,4460.727
WI_2,2016-06-15,3557.4312,3507.8704
WI_2,2016-06-16,4533.598,4478.827
WI_2,2016-06-17,6591.8994,6300.1616
WI_2,2016-06-18,5184.1465,5028.372
WI_2,2016-06-19,3519.5068,3606.9001
WI_2,2016-06-20,3912.1772,3718.47
WI_2,2016-06-21,4483.3643,4835.293
WI_2,2016-06-22,3814.3127,3699.4392
WI_2,2016-06-23,5286.0215,5474.2134
WI_2,2016-06-24,4904.4497,5044.7563
WI_2,2016-06-25,3808.7024,4561.665
WI_2,2016-06-26,3794.3965,4427.187
WI_2,2016-06-27,4179.3525,4386.185
WI_2,2016-06-28,3332.9236,3622.4675
WI_2,2016-06-29,4431.755,4845.3145
WI_2,2016-06-30,4898.752,5246.7344
WI_2,2016-07-01,5767.353,5531.1216
WI_2,2016-07-02,5540.365,4945.574
WI_2,2016-07-03,4979.6973,5120.249
WI_2,2016-07-04,5107.787,5053.928
WI_2,2016-07-05,5408.8027,5272.232
WI_2,2016-07-06,5077.903,5193.289
WI_2,2016-07-07,6668.212,6868.8076
WI_2,2016-07-08,5853.2188,6158.501
WI_2,2016-07-09,4580.684,4641.844
WI_2,2016-07-10,5822.2393,5430.281
WI_2,2016-07-11,5849.562,5510.6914
WI_2,2016-07-12,4488.947,4518.5566
WI_2,2016-07-13,4417.345,3620.7893
WI_2,2016-07-14,5309.882,5223.318
WI_2,2016-07-15,4972.5366,4944.2705
WI_2,2016-07-16,4519.362,4736.1494
WI_2,2016-07-17,5661.7173,5276.1465
WI_2,2016-07-18,3912.4622,4133.645
WI_2,2016-07-19,4682.5728,4698.3247
WI_2,2016-07-20,4089.7559,4115.487
WI_2,2016-07-21,4409.295,4263.835
WI_2,2016-07-22,4291.249,4179.908
WI_2,2016-07-23,4543.48,4659.822
WI_2,2016-07-24,4251.21,4282.205
WI_2,2016-07-25,3308.276,3848.3093
WI_2,2016-07-26,4566.1445,4582.2285
WI_2,2016-07-27,4145.722,4118.1396
WI_2,2016-07-28,4882.7026,5388.628
WI_2,2016-07-29,5145.6562,5485.6587
WI_2,2016-07-30,6102.241,6316.1206
WI_2,2016-07-31,4905.588,4666.2104
WI_2,2016-08-01,6109.039,5801.078
WI_2,2016-08-02,3775.43,4436.927
WI_2,2016-08-03,6054.928,5894.494
WI_2,2016-08-04,5605.456,5819.9224
WI_2,2016-08-05,5289.9272,5104.2534
WI_2,2016-08-06,6479.9927,6228.194
WI_2,2016-08-07,5772.3013,5823.304
WI_2,2016-08-08,5926.819,6107.7207
WI_2,2016-08-09,6211.7,6748.3335
WI_2,2016-08-10,5330.798,5281.9624
WI_2,2016-08-11,4512.1855,4503.349
WI_2,2016-08-12,4568.0996,4431.9893
WI_2,2016-08-13,6361.617,6008.6646
WI_2,2016-08-14,4072.5718,4199.4136
WI_2,2016-08-15,4950.4985,4861.6724
WI_2,2016-08-16,5176.6895,4608.15
WI_2,2016-08-17,4950.4985,4861.6724
WI_2,2016-08-18,4422.5874,4941.186
WI_2,2016-08-19,4644.8193,4822.033
WI_2,2016-08-20,5137.274,4680.4014
WI_2,2016-08-21,4202.6997,4580.009
WI_2,2016-08-22,4858.37,5338.586
WI_2,2016-08-23,4986.4043,4456.497
WI_2,2016-08-24,4676.2524,4240.801
WI_2,2016-08-25,3829.0137,5455.403
WI_2,2016-08-26,4263.081,4068.6562
WI_2,2016-08-27,4892.2964,4717.7856
WI_2,2016-08-28,4761.8115,4121.9155
WI_2,2016-08-29,4651.801,4762.1123
WI_2,2016-08-30,4696.337,5032.9863
WI_2,2016-08-31,4531.5815,2699.7922
WI_2,2016-09-01,5446.2676,4991.95
WI_2,2016-09-02,5613.5356,6496.443
WI_2,2016-09-03,6261.4287,4833.915
WI_2,2016-09-04,4860.2275,4972.626
WI_2,2016-09-05,5983.838,5197.6074
WI_2,2016-09-06,5444.9434,5194.423
WI_2,2016-09-07,5124.6475,5181.044
WI_2,2016-09-08,5032.639,5025.4766
WI_2,2016-09-09,4843.3516,5333.509
WI_2,2016-09-10,4976.134,5236.3486
WI_2,2016-09-11,4566.033,4176.9478
WI_2,2016-09-12,5536.48,5623.321
WI_2,2016-09-13,4523.122,3607.4285
WI_2,2016-09-14,4508.385,4505.33
WI_2,2016-09-15,5149.3135,4654.2227
WI_2,2016-09-16,4561.0156,4898.134
WI_2,2016-09-17,3232.5703,4279.2056
WI_2,2016-09-18,4289.275,4700.0493
WI_2,2016-09-19,4776.22,4525.729
WI_2,2016-09-20,3951.7263,4504.655
WI_2,2016-09-21,3849.7966,4640.093
WI_2,2016-09-22,5252.7783,5255.445
WI_2,2016-09-23,3487.2397,4984.315
WI_2,2016-09-24,3689.2878,4599.8276
WI_2,2016-09-25,3900.236,4599.604
WI_2,2016-09-26,4068.2112,3804.4214
WI_2,2016-09-27,4006.3176,4119.9434
WI_2,2016-09-28,5480.337,4252.3027
WI_2,2016-09-29,5600.103,5198.2427
WI_2,2016-09-30,5445.6187,5333.328
WI_2,2016-10-01,4845.3105,5209.847
WI_2,2016-10-02,5196.1875,5475.0327
WI_2,2016-10-03,3864.199,5094.3105
WI_2,2016-10-04,3962.23,4755.6226
WI_2,2016-10-05,4043.0137,5794.642
WI_2,2016-10-06,5978.071,6120.8984
WI_2,2016-10-07,4284.5073,4525.0396
WI_2,2016-10-08,5918.2544,4856.594
WI_2,2016-10-09,4310.236,5338.6943
WI_2,2016-10-10,4137.4556,4798.8086
WI_2,2016-10-11,3883.0227,4067.953
WI_2,2016-10-12,4165.6504,5107.0615
WI_2,2016-10-13,5012.7485,4861.0127
WI_2,2016-10-14,4246.6963,4397.998
WI_2,2016-10-15,6445.0093,4647.7095
WI_2,2016-10-16,4228.427,4192.4897
WI_2,2016-10-17,4760.111,4411.993
WI_2,2016-10-18,3839.9016,3818.3538
WI_2,2016-10-19,4959.5015,4886.2046
WI_2,2016-10-20,3576.4456,3786.7146
WI_2,2016-10-21,3615.1785,5834.229
WI_2,2016-10-22,4152.6167,4029.6023
WI_2,2016-10-23,3453.6882,3953.2068
WI_2,2016-10-24,3698.0972,4546.2427
WI_2,2016-10-25,4778.6064,3937.0078
WI_2,2016-10-26,4677.7393,4427.6924
WI_2,2016-10-27,4808.4385,5302.771
WI_2,2016-10-28,5349.7163,4634.324
WI_2,2016-10-29,3260.7764,4236.481
WI_2,2016-10-30,4840.62,5630.1143
WI_2,2016-10-31,3530.3918,3728.5637
WI_2,2016-11-01,5195.023,4580.3477
WI_2,2016-11-02,4245.0737,5163.8374
WI_2,2016-11-03,4003.6694,4735.9585
WI_2,2016-11-04,5087.835,5095.2124
WI_2,2016-11-05,4420.1978,5947.1226
WI_2,2016-11-06,6660.317,6236.6943
WI_2,2016-11-07,5759.5874,5416.332
WI_2,2016-11-08,5120.889,5929.95
WI_2,2016-11-09,4840.758,5423.8584
WI_2,2016-11-10,4338.232,4020.9478
WI_2,2016-11-11,4634.758,4846.5874
WI_2,2016-11-12,4797.066,5377.6123
WI_2,2016-11-13,4552.722,5406.782
WI_2,2016-11-14,4866.178,4341.7607
WI_2,2016-11-15,4552.722,5406.782
WI_2,2016-11-16,4086.6772,4449.0015
WI_2,2016-11-17,4856.629,4554.5693
WI_2,2016-11-18,4729.654,4847.5957
WI_3,2016-05-23,2767.8127,2859.6523
WI_3,2016-05-24,3671.2954,3703.3335
WI_3,2016-05-25,2928.8613,2986.6665
WI_3,2016-05-26,3350.2705,3550.6458
WI_3,2016-05-27,3718.1377,3710.1643
WI_3,2016-05-28,3343.77,4113.16
WI_3,2016-05-29,3606.764,3518.498
WI_3,2016-05-30,2216.8184,2461.3105
WI_3,2016-05-31,4086.4531,4267.7837
WI_3,2016-06-01,4991.563,4016.9912
WI_3,2016-06-02,4263.559,3924.23
WI_3,2016-06-03,4279.4595,3820.034
WI_3,2016-06-04,4402.177,4287.4307
WI_3,2016-06-05,3794.4187,3817.8796
WI_3,2016-06-06,3575.8306,3455.3071
WI_3,2016-06-07,2459.9385,2903.7388
WI_3,2016-06-08,3132.801,3042.6665
WI_3,2016-06-09,3714.1785,3907.4172
WI_3,2016-06-10,4169.568,4214.512
WI_3,2016-06-11,4730.5674,4421.4834
WI_3,2016-06-12,4796.1255,4234.909
WI_3,2016-06-13,5113.845,4613.22
WI_3,2016-06-14,2928.8613,2986.6665
WI_3,2016-06-15,2999.3037,3184.9106
WI_3,2016-06-16,3903.1567,3475.936
WI_3,2016-06-17,3548.9363,3691.7415
WI_3,2016-06-18,4179.7114,4048.7134
WI_3,2016-06-19,2928.8613,2986.6665
WI_3,2016-06-20,2982.2368,3330.5676
WI_3,2016-06-21,3220.404,2898.8257
WI_3,2016-06-22,3535.5408,3269.4966
WI_3,2016-06-23,3987.2378,3883.9883
WI_3,2016-06-24,4423.3423,4538.033
WI_3,2016-06-25,3530.4236,3606.7188
WI_3,2016-06-26,3383.1174,3418.1726
WI_3,2016-06-27,3071.8264,2986.0
WI_3,2016-06-28,3491.3704,3683.489
WI_3,2016-06-29,2910.775,2831.379
WI_3,2016-06-30,4205.2007,4486.4077
WI_3,2016-07-01,4642.878,4683.421
WI_3,2016-07-02,4645.556,4404.021
WI_3,2016-07-03,3525.7578,3573.488
WI_3,2016-07-04,3045.6956,3371.885
WI_3,2016-07-05,2986.9993,3414.3418
WI_3,2016-07-06,2823.5227,2879.9973
WI_3,2016-07-07,4492.2114,4072.8901
WI_3,2016-07-08,4566.5156,4728.0903
WI_3,2016-07-09,4629.996,4515.7925
WI_3,2016-07-10,3681.4734,3782.0376
WI_3,2016-07-11,1441.0074,3028.2078
WI_3,2016-07-12,2992.4963,3212.9304
WI_3,2016-07-13,3979.1252,3761.9119
WI_3,2016-07-14,4172.232,4014.708
WI_3,2016-07-15,5504.2,5379.15
WI_3,2016-07-16,4605.993,4993.498
WI_3,2016-07-17,4156.5767,4105.1626
WI_3,2016-07-18,3101.016,2936.5168
WI_3,2016-07-19,2965.9963,3129.8528
WI_3,2016-07-20,3617.7795,3393.521
WI_3,2016-07-21,3330.5461,3573.9915
WI_3,2016-07-22,3021.9358,3057.7053
WI_3,2016-07-23,3450.3657,3547.2573
WI_3,2016-07-24,4611.918,4701.921
WI_3,2016-07-25,3693.561,3442.9622
WI_3,2016-07-26,2879.5098,2923.7893
WI_3,2016-07-27,1774.1626,1612.3335
WI_3,2016-07-28,2828.0652,3073.5605
WI_3,2016-07-29,3901.026,3899.4456
WI_3,2016-07-30,4134.265,4015.7488
WI_3,2016-07-31,4090.669,4457.5244
WI_3,2016-08-01,4047.5522,3942.9314
WI_3,2016-08-02,3335.816,3257.7104
WI_3,2016-08-03,3981.4172,3950.2966
WI_3,2016-08-04,4023.8882,3816.485
WI_3,2016-08-05,4566.5156,4728.0903
WI_3,2016-08-06,4027.172,4218.346
WI_3,2016-08-07,4093.083,3601.811
WI_3,2016-08-08,3938.8796,3325.0276
WI_3,2016-08-09,3673.0825,3932.396
WI_3,2016-08-10,3714.1785,3907.4172
WI_3,2016-08-11,2818.14,3262.7896
WI_3,2016-08-12,5135.6035,5054.1665
WI_3,2016-08-13,4271.5527,3923.1228
WI_3,2016-08-14,3485.9043,3854.9727
WI_3,2016-08-15,4113.943,3987.6577
WI_3,2016-08-16,3663.5964,3616.6475
WI_3,2016-08-17,3622.354,3684.4587
WI_3,2016-08-18,4126.568,4496.368
WI_3,2016-08-19,4320.0166,4375.0093
WI_3,2016-08-20,4666.222,4727.8716
WI_3,2016-08-21,2737.5413,3008.0583
WI_3,2016-08-22,3023.1377,3699.6887
WI_3,2016-08-23,3096.9053,2693.2095
WI_3,2016-08-24,3134.8977,3687.38
WI_3,2016-08-25,3712.4104,4329.0317
WI_3,2016-08-26,2728.6335,3872.4224
WI_3,2016-08-27,3497.6582,3447.8323
WI_3,2016-08-28,2860.8044,2998.173
WI_3,2016-08-29,4447.365,3847.9404
WI_3,2016-08-30,4711.827,4366.8765
WI_3,2016-08-31,4262.551,4176.112
WI_3,2016-09-01,4206.276,4119.541
WI_3,2016-09-02,3830.3381,3777.2683
WI_3,2016-09-03,4682.9785,3818.0278
WI_3,2016-09-04,3593.071,3711.077
WI_3,2016-09-05,2691.5627,2807.178
WI_3,2016-09-06,2889.3926,3541.4673
WI_3,2016-09-07,3459.8555,3612.892
WI_3,2016-09-08,3864.4724,4167.571
WI_3,2016-09-09,3830.739,4223.7124
WI_3,2016-09-10,4704.939,3129.6284
WI_3,2016-09-11,4622.004,4014.7083
WI_3,2016-09-12,3096.9053,2693.2095
WI_3,2016-09-13,2678.5754,3107.7766
WI_3,2016-09-14,4188.165,3435.6968
WI_3,2016-09-15,3287.424,3221.6194
WI_3,2016-09-16,3987.568,3151.0095
WI_3,2016-09-17,3096.9053,2693.2095
WI_3,2016-09-18,3015.2139,3567.2974
WI_3,2016-09-19,3490.7961,3041.7903
WI_3,2016-09-20,3518.3123,2698.3447
WI_3,2016-09-21,3772.2646,3783.3901
WI_3,2016-09-22,4286.1006,2885.1455
WI_3,2016-09-23,2934.4958,3122.6785
WI_3,2016-09-24,3489.4597,3807.383
WI_3,2016-09-25,3423.5457,2942.7402
WI_3,2016-09-26,3438.7183,3545.4163
WI_3,2016-09-27,3113.3638,3048.1433
WI_3,2016-09-28,4510.349,4290.662
WI_3,2016-09-29,4298.8574,4135.308
WI_3,2016-09-30,4366.4805,4040.0374
WI_3,2016-10-01,3740.6943,3719.3477
WI_3,2016-10-02,2309.483,2881.6152
WI_3,2016-10-03,2614.244,3139.0747
WI_3,2016-10-04,3022.8506,3328.9255
WI_3,2016-10-05,3376.3052,3243.9143
WI_3,2016-10-06,3859.3528,4508.235
WI_3,2016-10-07,4076.5332,4150.871
WI_3,2016-10-08,3996.056,4140.528
WI_3,2016-10-09,1734.1528,3057.353
WI_3,2016-10-10,4627.599,2561.376
WI_3,2016-10-11,3686.6006,3642.4124
WI_3,2016-10-12,3760.2224,4263.3833
WI_3,2016-10-13,3949.3555,4390.6377
WI_3,2016-10-14,4947.5513,4267.879
WI_3,2016-10-15,3890.734,4568.9956
WI_3,2016-10-16,2759.889,4159.0737
WI_3,2016-10-17,2931.4312,3146.724
WI_3,2016-10-18,3941.468,3484.4177
WI_3,2016-10-19,3391.4602,3334.3948
WI_3,2016-10-20,3313.0986,4122.837
WI_3,2016-10-21,4020.1401,3325.6445
WI_3,2016-10-22,3406.0842,4446.9116
WI_3,2016-10-23,3699.5312,3136.0234
WI_3,2016-10-24,3567.7546,3384.1082
WI_3,2016-10-25,2366.1467,1682.849
WI_3,2016-10-26,3671.2954,3253.9473
WI_3,2016-10-27,3794.154,4567.013
WI_3,2016-10-28,3903.0093,3496.7114
WI_3,2016-10-29,4328.288,3571.1877
WI_3,2016-10-30,4479.943,3811.9548
WI_3,2016-10-31,3712.8774,3270.7175
WI_3,2016-11-01,3719.9048,3820.5981
WI_3,2016-11-02,3416.899,3436.4736
WI_3,2016-11-03,3859.3528,4508.235
WI_3,2016-11-04,3627.5195,3624.292
WI_3,2016-11-05,2992.1765,3363.9163
WI_3,2016-11-06,3536.6152,3435.3306
WI_3,2016-11-07,3409.9875,3362.0854
WI_3,2016-11-08,3459.8555,3612.892
WI_3,2016-11-09,2534.5115,4048.3284
WI_3,2016-11-10,4193.8613,3580.6238
WI_3,2016-11-11,3485.468,4717.693
WI_3,2016-11-12,3565.3057,4441.6206
WI_3,2016-11-13,4491.4116,3818.2876
WI_3,2016-11-14,3250.347,3535.2468
WI_3,2016-11-15,3468.1492,3949.3132
